,tweet
274, 아 불쌍한 왕드뉨~ 지못미 김수현!!
275,굿밤 내 th ㅏ랑
276, 오... 기대돼요!!  쫑파티 때 대표님이랑 꼭 한잔하려고요 ㅎㅎ 마셔주실 거죠 히히..
277, 끼여 아아아악 네 과장님! 샀어요 샀어요 그 카키색 하나 남았다고 언니가 홀리길래 못 이기는 척 홀랑 넘어갔지요 오~~
278,연우야 연우야~~ㅠㅠㅠㅠ 우리 전하 웃으시면 나도 같이 엄마 미소~ 내일은 쉬는 날이니 종일 영상보다 훤이로 마무리해야지~~~이!!!
279,드디어 연우낭자와 키스신 
280,(via:isuane) 안 라멘 사마  하카타 분코 
281, 사진들 다 짜응!!!!!!!!!!!
282,  안구정화해  투데이 익스프레스 - 애쉬그레이 
283, ㅋㅋㅋㅋㅋㅋㅋ 나고 블락비 만나 같은 방법으로 느꼈다! 히히~~~ 아직도 기억해... 재효 반지를 끼고 다녔어요ㅎㅎㅎㅎㅎㅎㅎㅎ악!!!!&gt;_&lt; 종말기뿐이 좋다!! 
284,안 라멘 사마    하카타 분코 
285, getwellsoonjinnie 부디 몸조심하세요. 빨리 병원에서 나와. 
286,김재중！！ mjjeje~사랑해？ 사랑해요？ 나랑 같이 있어줘~김재중~~             
287,원래 양명 역을 하기로 했던 주원이 그대로 했으면 비주얼 포텐은 제대로 터졌을게다. 일단 눈빛 쌍포가 나란히!! 김수현과 주원의 조합은 더 강인한 남성미가..
288,아... 아빠 옆에서 주무시고 계셨는데 골인되는 순간 나도 모르게 소리 질렀네... 아빠 깨시고 방에 있던 동생까지 나왔다 ㅋㅋㅋㅋㅋㅋㅋㅋ 아 이동국 정말 멋져~!!
289, ㅋㅋㅋㅋㅋ 나 우선 폰 충전 좀 하고 좀 따 전화할게 사랑해~
290,   WHY STYLE !! 드디어 카운트다운 시작!! 아빠 축하해요 ~~^^” 
291,소심남 하정우 님 보러 극장으로 곡 오늘은 &quot;러브픽션&quot; 관람~~ 
292,한국과 브라질 쿠웨이트 쿠웨이트 주님 Tanagal Halabarh의 반환으로 이동بالتوفيق كوريا 
293, 오후 미미 이뻐 근데 아쉬워어어어엉우ㅜㅜㅜㅜㅜ 너무 빨리 들어갔음 ㅠㅠㅠ
294, 오빠 공연 수고 마나 써 막지 막 공연 대박! 역시 제아 오빠들이 당
295,응응&gt;&lt; 이해해줘 뿌잉뿌잉   아니야 몰랐어 그냥 애교 반말 모드로 계속해 &quot;
296, 내 생각 해줘서 고마워~
297, 빨리 와요 빨리빨리!!! 얼른얼른!!! 아 보고 싶어라~~~
298, 부끄부끄
299, 정말 고마워요 너무 즐거운 두 시간였어요 짧아서 아쉬운 감이 그래도 오늘의 공연을 보고 나니 너무 힘이 나네요 더 힘내서 오사카서 열심히 살아보렵니다 또 와주세요 
300, 걱정해줘서 고마워~
301, 다정이 영어 잘하나 보네~~
302,음ㅁㅁㅁ음ㅁㅁㅁ 심심 하근 역시 빅뱅 ㅠㅠ 
303, 나도~!!!
304, 꼭 보러 와~~!!
305, 아~용용 잘 있어!!???나는 닥터지바고 하고 쉬고 있지^^나도 너네 너무 보고 싶다 어제 영화를 보는데 메기 대처 얘기여 갖고 막 너네 생각 더더더 많이 했어ㅋㅋㅋ
306, 그럼 예지 볼 수 있는 거네~~
307,내 우산 속으로 들어오세요!!! 인 하야~ 나도 좀!!!! 
308, 감기 환자는 집에서 시청과 응원을 ㅎㅎㅎ식사는 하셨지욥.??!!
309, 아잉아잉 
310,살랑살랑 두근두근 우산 속의 빗소리 내 가슴소리!!! 사랑비가 내려오네요!!! 흐~내가 왜 자꾸 선덕 거려!!! 
311,아 기분 정말좋다ㅎㅎㅎ*^^*
312, 트위터 하는데~~
313,닭볶음탕 임 모 ㅎㅎㅎㅎ  
314, 드디어!! 오픈했군요. 가까운 스타벅스가 다 사라져서 너무너무 슬펐는데 다시 만나게 되니 설레네요 
315, 푸하하하 좋은 생각 꽃 피는 봄 기대해 봅니다 
316, 꺄악~ &gt;.&lt; 잘생겼다~~
317, 헉~~~그 상을 모두 다 ㅎㅎㅎ 많이 드시고.. 으랏차
318, 매력은 당당함과 자신을 사랑하는 마음에서 나옵니다 으랏차~~
319,   흑흑~~!! 지금도 멋쟁이 님 두피케어 받고 ㄱㅖ시죠 ㅎㅎ  더 이상 울 상무님 모발에 대한 언급은 금물입니다 지금의 있는 그대로를 보아주세요 부탁드려요 두 누이님
320,  고맙습니다. 잘 들을게요~ 
321,   진주 누이 깨선 민물 곰장어와 ~~ 강남 아짐 누이께선. 흠~~궈 드셔요~~상무님과 동일 음식으로맛저~즐저 하셔요
322,"달력에, 주 중의 휴일이 보석처럼 반짝하고 박혀있습니다.  "
323, 그런 말을 들어서  나 기분이 좋아졌어요 ૮( ᵒ̌ૢ௰ᵒ̌ૢ ) ა고마워요
324," 이제 열흘 남았습니다~ 낼 삼일절은 편안히 쉬시고, 들살이 준비를~~!! 전 낼도 늦은 출근~빠른 퇴근을!! 해외 업무 때문에..!!! 엄마의 정성~밥상 맛있게 드셔요"
325, 맛이겠다나한테도 좀 줘요 ᄏᄏᄏ
326,"   있기 욥 진주 누이님 ㅎㅎ상무님께서 워낙 인품이 고매하신 분이신지라, 본인 깔때기는 좀~풋ᄒᄒ 깔때기는 본 도사님 전용이 시가, 상무님은 보이는 그대로가 깔때기이시라는"
327,    해주셔욥 젠틀맨 던칸 787님
328,   전 아부는 안 해욥 ㅎㅎ제 멘토이십니다 전 줄무늬 셔츠만 입어서 ㅎㅎ  얼굴을 찬찬히 보셔요!! 온화한 눈매~복 듬뿍 코~살포시 미소 짓는 입~짱입니다 남자인 제가 봐도!
329, 으헝 사진 정말 섹시하게 나왔떠욤 꺄악 
330,내 사랑 길동 씨♡ 
331,Jr 주니어's me2day -  
332, 한번 태워줘..  종후니가 운전하는 모습을 보는 순간 난 죽을 것 같아  ㅋㅋㅋㅋ
333,  두 조카 
334, 해바라기 
335, 남신 최종훈
336, 들살이 가는 길 
337, 나비의 환생  
338, 한번 태워줘..  종후니가 운전하는 모습을 보는 순간 난 죽을 것 같아  ㅋㅋㅋㅋㅋ
339, 오늘 우짠 일로 폭트윗을... 동네에서 먹었던 라멘이 가끔 생각나요~
340, Korea 천칭자리 천칭자리 천칭자리أتيات تتزوجيني هبيبتيانا في بيت بالفدع ثيارة بي ان ظرب ٥ 
341,"      마저 하시고, 퇴근 중미 하셔요 "
342,  저녁식사 맛있게 하셔요
343,     꼭 하세요
344, 너도 내 거야 사랑해
345, 잘 자
346, 미미 기달리구잇지룽 얼른 음악 노트 끝내고 수원으로 달료달료!!!
347, 이뻐해 주셔욥
348, 좋은 엄마와 참 착한 자녀들
349, 냉이/달래/민들레/사철쑥/곰취/기름나물/냉초/두릅/물레나물/바위취/번행초/별꽃/속속이풀/솔나물/엉겅퀴/오이풀/왕고들빼기/원추리/제비꽃/조뱅이/질경이/참당귀 // 봄나물 이래요^^”
350, 오!! 그거도 좋다!! 가락국수 먹었어요*p*
351, 네네 감사합니다 :) 빨리 트레이닝 런 이 시작되었으면 좋겠네요 ㅋㅋ 늦잠으로 보낼 수 있는 토요일 아침을 러닝으로 시작하게 만들어주세요 
352, นี่นาย!! นายนั่นแหละ!! มีคนฝากมาบอกว่า.. &quot;사랑해요~ 줍 줍&quot; 
353,     We Are So Young2월 마무리를 잘.   
354,"남대문 꽃 시장, 그릇 시장, 구제 옷 시장 둘러보고 옷이랑 천이랑 가득 구입하고 오니 마음 가득 행복해져버렸다!  백수여도 행복해!!!!"
355, 요 우호-우  || เคสเหมือนกันเลย 
356,Honey you! oh! my valentineㅋㅋ 사랑해요 
357,You made my day&gt;.&lt;   당신이 최고라고 믿으세요. 정말 최고의 결과를 얻을 수 있을 겁니다.
358, 오빠~짱 귀여워요~
359, 예전처럼 잘 부탁해~
360,둘이~ 영원히 함께 둘이~ 사랑을 할 땐 우리 아프지 않게~ 다툴 일이 생겨도 항상 웃어주면서 너를 잡은 손을 놓지 않을게~ 
361, 오빠
362, 오늘 의상 이쁘던데~~ 셀카 한방 날려주는 센스!!!!
363,4년 만에 돌아온 2월 29일! 날씨 한번 사랑스럽구나
364,"당신의 향수, 당신의 비타 협정인 머리, 눈 ............ 정말 잘 어울리세요 있어. "
365, 지현아~^^안녕
366,난 당신과 사랑에 뚱뚱한 사람이에요 
367,  저랑 결혼해 주시겠어요?  &lt;33333
368, 오빠 사랑해 뽀뽀 
369,드디어 집 간다 &gt;_&lt; 아 진심 피곤.... 공항 갔다 숍 갔다가 애들 촬영장 갔다가.. 오늘 숍이랑 명 쇼 촬영장이랑 또 숍...... 정말 파란만장하네 •_• 하....;;;;; 새벽에 꼬기랑 술 먹은 게 큰 힘&gt;_&lt; 키키 집 가서 드하.꽃밴보고 자야지
370,그 남자는 또 노처럼 멋있소 ㅋㅋㅋ 
371, 안녕하세요 친절한 기섭  are you preparing for today? Travel safely! I heard it's snowing today! Be safe! I love you~~~
372,So cute     WHY STYLE !! 드디어 카운트다운 시작!! 아빠 축하해요 ~~^^”
373,오늘은 탐스를 신고 나가도 되는 날씨였다. 진짜 좋아
374, 온 스타일 (On Style) KIM SOO HYUN 
375, 황금 맛 산자와 스파
376,장호원 5일장에서 먹은 3500원의 순대 국밥... 가격 대비 장국밥은 말아먹어야 제맛.. 
377, 오빠.
378, 양념치킨
379, 당신을 위한 just for you 
380,(cr:castlebell93) 120229 ㄹㅋ 성종~ 
381," 후궁... 정말 기대됩니다!! 시나리오 보면서 두근두근했었는데,, 영상은 더 아름답겠죠~!!! "
382, 데이트하러 가요?? 
383,"  오빠, 혹시 저 기억하세요? ~ "
384,우현이 요즘 또 이뻐 죽겠어ᅲᅲ 어제 내가 네 옷을 살짝 잡은 건 그건.. 의도한 게 아냐ㅠ 효와 니 땜.... ㅠ 그래도 손 뒤로 뻗어서 젤 받아가주고 아이 콘택트까지!! 아 이쁘니ᅲ 오늘도 또또 고마워~~
385," 감기에 입맛도 없으니, 칼칼한 해물탕~~~아니면, 연포탕으로"
386,"     만점~ 알싸하고 톡 쏘는 사이다~달달한 판타 드시고, 오후 도 신나게 부룽부룽~행복지으세요"
387,     모두 맛 좀 하세요 지안 전화해
388, 순미야 힘내렴 
389, 아름다운 노란 토끼를 사랑 전달 좋은 하루
390,  - 한밤중. 구혜선의 엉망진창 젓가락 행진곡(편곡한..) 들려드리겠습니다. 음질이 좋지ì”// Hyesun Oonieeeee DAEBAK !! 
391, 쀼잉쀼잉언니 맛있게 줄 점하세요 오~언니가 좋어하시는 패스트푸드!!!!
392, 우에. 홍 여사 님 고맙습니다. 저도 언제나 응원하고 또 응원합니다. 똑똑이 님 힘내요! 멋진 삼 학기 파이팅이에요!!! 
393,마지막 출근 중.  잠깐이라면 잠깐인 시간 동안의 많은 인연들이 감사하고 또 감사하다. 계속 이 인연들을 지켜가고 싶은 건 나의 욕심일까? 마지막까지 나답게 활기찬 마무리를 해야지. 여러분 스릉흡느드 
394, 여긴 너무 건조해서 습기가 필요해ㅋㅋ 재미나게 좋은 시간 보내고 와
395,                미미를 생각할 때 내 표정
396, 아앙 아니에요!!! 다시 보니 보여요!!!!!!!!! 저 도착한가 봬요!!!!!!!!!!!!
397, 그 누가 뭐래도 미미가 제일 이뻐 맞는 말이야 정말 이뻐
398,나의 마음을 미미에게 투척!!!  
399, 오빠! Good morning! Did you rest well? Hope you have a awesome day ahead! Fighting! 보고 싶어 사랑해요!
400, ㅋㅋㅋㅋㅋ 고마워 언니~~ 아웅 행복해~~내가 세상에서 젤 사랑하는 날이야~ 2/29
401, 어제 늦게 잤어?ㅠㅁㅜ?힘내 힘내 쪽쪽 
402,알람을 10시로 맞춰놓고 아직 시간이 있어!라며 음악 들으며 이불 속에서 꼼지락꼼지락~~ 아흥 장난 아니고 12시간 숙면 후 짱짱해진 마음과 정신이란! 좋구나
403,제이야 고마워 ~~ 
404,     모두 2월 마감 잘하세요 불 수~~??!!!
405," 굿 모닝~해라 님      『웃음과』『여유로움이』『함께하는 오늘』『따뜻한 하루』『보내세요』2월 끝자락~!! 마무리 잘하시고,  꽃 피는 3월 맞으세요 "
406,  모닝커피 하세요 누가 뭐라 하든. 전 누이 편 ㅎㅎ여유로운 2월 마무리를..!!! 수고해요 
407,     굿 모닝~고마운 님들 짧은 2월 끝자락~봄이 시작되는 3월이 다가옵니다^^ 행복 가득 꽃 피는 3월 맞으세요 
408," 굿 모닝~행복지킴이님   『웃음과』『여유로움이』『함께하는 오늘』『따뜻한 하루』『되세요』감기 하숙생은 아직요..??!!ㅎㅎ 고놈 참, 눈이 참 높구먼 ㅎㅎ물럿거라~!!감기야~(((( "
409,     굿 모닝 짧은 2월도 끝나가고 봄이 시작되는 3월이 다가옵니다^^=행복 가득 꽃 피는 3월 되세요★ 
410,         『웃음과』『여유로움이』『함께하는 오늘』『따뜻한 하루』 『행복』하루 보내세요 
411,I love you so much  나도 테트....! 
412, ㅋㅋㅋㅋ지금은 방학! 굿나이트~!!!
413,크림 파스타 먹고 싶다~~~
414,  더 기대되는 한주
415, 어젯밤에 순탄이 오빠가 제 꿈에 나왔어요&gt;_&lt; 정엽 오빠 대신 푸른 밤 진행하고 있었어요 순탄이 오빠만의 웃음소리도 듣고 좋았어 오 선곡도 직접 하시고~~
416, 오빠앙사룽해내멘션보구잇옹??ㅋㅋ
417,굿모닝~~~~!! ^^ 지금 bathing 할 거야~~ ~~~~~~~
418,오빠도~~ 안 본 지 너무 오래됐어요!!! 미스 유   좋은 하루 보내시게나 동상!!! ”
419, 좋은 하루 보내시게나 동상!!! 
420, 그르지.... 수고해 
421, 우앙칭찬받았당쓰담쓰담해주세요!!!!
422,오마이갓  BigBang Hot 
423,"  사랑해, 친구~!! ㅋㅋㅋ "
424,잘 자요  
425, 그 어떤 이의 행복보다 자기 자신의 안정된 생활과 행복이 중요해요! 오빠 자신을 위한 행복과 사랑이 하루빨리 찾아오길 바라요!! 행복한 밤 건강한 밤 따뜻한 밤 되세요
426,"Kind of early for me to go to sleep. But I have to wake up early tomorrow.. so 모두 굿나이트! JB 너무 귀여요! ㅋㅋㅋ, handsome too! "
427, 저는 무한 반복 중.. 오빠 오랜만이에요
428, 셀카 PLEASE!!! 
429, Hello~~~ 안녕하세요 수현  너무 보고 싶어요! 미국에 다시 돌아가요!!! Please come back soon! US KISS ME  WE MISS UKISS!!!
430, 너무 많은 당신을 사랑하는 것!! 
431, 너무 많은 당신을 사랑하는 것!! 
432,난 행복하다 하지만 오덕은 아냐
433, 오빠 ~~ ForbidddenLove 
434, 오빠 ~~ ForbidddenLove 
435, 오빠 ~~ ForbidddenLove 
436, 굿 to the 잠
437, 교수님 안녕히 주무세요 자장가는 길 없는 길. 가슴속의 멍 그대를 보내며.. 듣다 보면 잠이 살포시 온답니다도 트면 뵈어욥
438,코미디 빅 리그_옹달샘:)) 장동민 유세윤 너무 웃기고_ 자신 있게 겨털을 제모하신 우리 유상무_저~ 팬!! 됐어요    코미디 빅 리그 녹화장(CJ E
439,   안녕히 주무세요 조카님 저 이제 전 잠자리로 잘 자요 내일 전화 필
440, 오늘은 사진 고마워요〜 내일도 춥기 때문에 따뜻하게 해〜 잘 자요〜(^_−)−☆
441, 굿 나이트 ~나비님 야심한 밤에 시한 수가 참 멋들어집니다 운 치 있어요 봄입니다 
442,오늘도 이런 나에게 많은 말을 주고 기뻤습니다 감사합니다. 많은 동료가 되어 절실히 기쁩니다 많이 귀찮게 하지만 사이좋게 지내주세요 추종자 시가 사랑 지나면 내일도 추종자 시가 행복하고 있어요~에 사랑해 잘 자
443,오늘도 이런 나에게 많은 말을 주고 기뻤습니다 감사합니다. 많은 동료가 되어 절실히 기쁩니다 많이 귀찮게 하지만 사이좋게 지내주세요 추종자 시가 사랑 지나면 내일도 추종자 시가 행복하고 있어요~에 사랑해 잘 자
444, 편지 읽었어 여~~???내 말.. 그냥.... 오빠가 너무 좋아한다라는 말이에요ᄒᄒᄒ낼도 봐요
445, cute  ㅅ.ㅅ..!
446, 네! 그럼~~~~~ 아직도 너무너무너무너무 멋져 
447, 술 주정 아이다!!! 내 안 취했다...고 친 ... 언니야 술 안 취했다 ...너 좋다 좋아서 비밀이야 쉿!! ㅋㅋㅋ 나집 갈래 육회 멋 엇더니 배불러 
448, 모든 다른 구습의 siwon를 좋아합니다... 왜냐면 모든 모습이 다 특별한 siwon이기 때문입니다!!  좋은 꿈 시용 good night~~
449,  아라 또 흐규흐규..!!!!!!!!! 시간 내주오 맛난 거 대접할겡 맛난 거 먹고 기분전환 합세!!!  만세~~!!!
450, 네! 또 만나요
451, 아 ㅋㅋㅋㅋㅋㅋㅋ냄찡~~ㅋㅋㅋ잘자~~우리노래방가자~~나노리부르고싶어!!!
452, 오랜만에 곡작업!^^ 왜 이렇게 기분이 좋을까요!!! 
453, 존경하는 숙임 고맙습니다 행복의  제주 요정 님~굿 
454,  당신을 사랑
455, 하루 한 번 엄니께 전화를
456, 이 성종
457, 훌륭하신 어머님 어려서부터 인성교육은 중요합니다..!!  &quot;난 사람&quot; &quot;든 사람&quot;   &quot;된 사람&quot; ~~ 이중 으뜸은 된 사람 잘 아시리라..!!! 좋은 사람으로 키워 주셔요
458,         굿 나이트 행복한 꿈꾸세요 
459,      굿 나이트 좋은 꿈 
460,"      좋은 꿈 꾸시고, 안녕히 주무세요 "
461,  요섭이는 외모보다. 노래가 완전!!! 근데 얼굴도 CD 만해.  
462, 우와!! 너무 귀엽니!! 옷깃 디자인이 짱!!
463, 오늘도 신나게 즐겼어? ᄏ 누나는 피 터지는 앙콘 티켓팅 속에 멘붕님이 찾아오셔서 죽을뻔했지만! 살아남았단다! ㅋ 썽규횽님....ㅋㅋㅋ 빅웃음 줬다고 전해줘~ㅋㅋ 오늘도 고생많았구! 이불 속에서 꽁냥꽁냥해~
464, 축하드려요 
465,  지윤
466,해품달 보고파 달료달료~~했는데 ㅠ.ㅠ이론 우리 훤을 보려면 하루를 더 기다려야 하는군.. 보고 푼 훤 
467,앗. 라디오에서 '텅 빈 거리에서'가 나온다. 아아~~
468,꺅! 꺅! 역시 유경이밖에 없다^^;   그런 의미에서 오빠 선물... ㅋㅋ 
469,이사 오면서 잃어버린 줄 알았는데  'M1911A-1 HI-CAPA Full Metal' 1.2kg 중량에서 뿜어 나오는 강력한 손맛이 예술. 과녁판 사야겠다 ㅋ 
