,tweet
299, Oppa Hi miss U 이일 전에 갔다 병원 기별 분석을 하고 하는 것은 그것이 나에게 상처 그들은 감염 창자를 발견했습니다   Oppa 제가 어떻게 해야 하나요 Oppa
300, let me have a sweet k*ss before going to bed.... Awwww pervy me &gt;.&lt; kidding :Dhaha just wanna say 너무 보고 싶어요~~~  잘 자~
301,우리 주영이 어디 갔어~ 어디 갔어~ 
302,아 머리 띵~
303,앞머리 내리니 엄만 모르는 앤 줄 알았다며.... ㅜㅜ사실 얼굴 좀 작아 보이나 싶어 내렸는데. 더 동그랗게 보인다는...
304," 오빠! 파이팅, 홍콩 부티 비스트.. follow me, i Love u much than u think!! call me, i can bring u to eat goods!;D 사랑해요!! b2st 대 박!;&gt; reply me"
305," 오빠! 파이팅, 홍콩 부티 비스트.. follow me, i Love u much than u think!! call me, i can bring u to eat goods!;D 사랑해요!! b2st 대 박!;&gt; reply me"
306," 오빠! 파이팅, 홍콩 부티 비스트.. follow me, i Love u much than u think!! call me, i can bring u to eat goods!;D 사랑해요!! b2st 대 박!;&gt; reply me"
307," 오빠! 파이팅, 홍콩 부티 비스트.. follow me, i Love u much than u think!! call me, i can bring u to eat goods!;D 사랑해요!! b2st 대 박!;&gt; reply me"
308,"전혀 모르는, 나랑 아무 상관도 없는 사람을 한없이 욕하고 무시하고 싶은 날이네.. 이런 걸 두고 화풀이라고 하던가.. 어휴 이 배배꼬인 심성을 어쩌면 좋을꼬"
309, 당신이 야!! 난 이미 당신을 좋아하지 않아! 왜 selca을 업로드 적 없어??    당신! 나쁜 사람! 
310,지우개. 이것으로 박박 지우고 싶은 기억들이 참 많다. 물론 안 지워지지. 지우려고 하면 할수록 더 선명해지는걸!  (at 루소
311,구름 한 점 없는 화창한 날씨. 날씨 참 좋다!! 저녁에 만나기로 했는데.. 낮에 만날걸~ 날씨가 이렇게 좋은데~
312,난 아직도 저 사람에게 따뜻함을 원하나 보다 ... 쩝... 서운한 맘에 꺙 별것 아닌 일로 짜증 내고 결국 싸웠다는... 여자 맘은 그런 건데.. 작은 관심 토닥임 뭐 그런 것
313,부탁을 들어주는 쪽과 하는 쪽은 늘 다른 상대.. 그래서 더 미안한 마음..
314,배고파 Hungry 
315,선녀분들 결혼했었구나... 이제야  하늘나라 선녀님들이 송이송이 하얀 솜을 내려주는 줄 알았는데.... 선녀님들 남편 비듬이래 ㅠㅠ &quot;
316,그러고 보니 벌써 금요일....
317,만남이 있으면 헤어짐도 있는 법 ... 남은 시간들도 의의 있고 오래 기억되게 잘 보내보자~ 
318,울지 않고 만남이 있으면 헤어짐도 
319," 마키는 한국어를 모른다. 번역기를 사용하므로, 형님의 Tweet를 능숙하게 이해할 수 없을 때도 있습니다 이름은 매우 중요하네요. 미안해요. 반성합니다 하아 아아. 미안해요.... ㅜㅜ"
320,왠지 모를 우울한 날 
321, 30대 초반에서 걸리는군요 
322," 오빠! 파이팅, 홍콩 부티 비스트.. follow me, i Love u much than u think!! call me, i can bring u to eat goods!;D 사랑해요!! b2st 대 박!;&gt; reply me"
323, 나도 마사지 받고 싶다~ᄏ 마사지란 게 한번 받음 계속 받이야 한다면서요~
324, mmmmmmmmm grrrrrrrrrrrrrr ㅠㅡㅠ&quot; &gt;_&lt;&quot;  dontttt D: .. lol
325,너무 졸려 ~ *yawn* 
326,심리적으로 매우 힘든 목요일....
327, 마음이 힘든 하루였군요... 느껴집니다 
328,오늘 진정 칼퇴 할 거다 이래저래 완전 피곤 ㅠ 
329, ㅎㅎㅎ이재은 실장님  your bosssss haha
330, 나도 보고 싶다 하지만 넌 월요일 14만 원 정도를 쓸 거잖아??ㅋㅋㅋ 없다고 하는 건 다 거짓말!!ㅋㅋ
331, 오랜만입니다 :) 
332,혼란스러워 그냥 캔트 2 일을 알아낼  
333,난 안 괜찮아!!! 
334,한국서 도착한 수민 책 7박스 = 140킬로...  정리 끝~!!!
335,어휴 
336,다 남김없이
337, '꽃으로도 때리지 마라' 란 시구절이 생각나는 요즘입니다. 왜 열심히 부끄럽지 않게 살려는 분들을 가만두지 못하는 건지 도저히 이해가 되지 않는 순간입니다. 부디 하찮은 것들로 인해 맘 다치지 않는 '분들' 이길 간절히 간절히 바랍니다 
338,기분이 진짜 답답하니까 일찍 자요 영민이야!&lt;영민이 좋아하지 마세요!&gt;라고 많이 팬들에게 제가 말했어요! 나 어떻게
339, 감기에 걸려버렸다 
340, 드세요! 하지만 허전함은 먹어도 채워지지 않아요  배고파요...... (허전한 건가 T_T)”
341,식구들이 다 나간 지금 나는 너무 쓸쓸하다. 그래서 노래 듣다 평소에는 잘 먹지 않는 과일을 먹는다. 그러다가 엄마 생각이 문뜩 난다. '엄마는 우리가 맨날 이렇게 나가면 얼마나 쓸쓸했을까' 일찍 일찍 귀가 안 하는 딸내미를 용서하시어요 만몽..
342,동기화 얼른 좀 끝나라. 잠 좀 자게 
343, 낑낑..
344,내가 왜 이 고생들을 해야 하죠? 
345, 열 많이 나네.. 걱정된다..
346, 나도..... 지금 아직 일하고 있어....
347,나는 많이 걱정해 왜냐면 나의 급료는 안 좋잖아어떻게 해야지 난 잘 알고 있어 근대 안 해 때문에 더 많은 걱정 예여 곧 졸업해야지 힘내 파이팅
348,저는 부분적으로 아픈! 
349, 우리 절 혀니 머리를 어서 돌려주시오 크크큭  아즈 머니 언제 적 스탈을 지금!!!!
350, 신기하다! 우린 밀가루의 노예였구나...
351,컨디션이 안 좋을 때 뱅이 있는 날은 심적으로 부담이 된다~  맘도 몸도 아프지 않아야 진짜 미소가 나오는데 말이지..  오후뱅이니 조금 자며 컨디션 회복을 해봐야 할 듯!!  잘 견디셔! 충~~~ 전~~~! 
352,ㄹㄷ월드는 지금 튤립 축제 중!  한파로 야외 아틀란티스와 자이로 기구 등을 못 타는 건 조금 아쉬움이 남는다는...  
353,유럽만 돌아다니고 미국은 한 번도 못 가봤는데... 그래서 미국은 언제든 꼭 가보고 싶다는 생각을 해왔는데... 요즘 Boston에 가고파서 아주 병이 났다.... 막상 가지는 못하고 Boston 모자만 쓰고 다닌다며...??
354,시간표 정말 망했어.....
355, I need HS too. 어는 힘 드려요
356,아아아 지친다 지친다 지친다 지친다!!!!! 어떡해 ?! 
357, 아주 불가능하진 않겠죠. 배우와 스태프 운용이 관건일 텐데. 다만 그렇게까지 해야 하는 상황에 대해... 여러 가지 생각을 하게 하는군요_ 
358,"매일 똑같은 하루하루가 무섭다. 이런 똑같은 하루가 모여서 일주일 한 달 일 년이 된다는 것이 두렵다. 새롭고 싶고, 바꾸고 싶다."
359,지하철 술 냄새... 고기 구운 냄새.... 올라온다ㅠ 
360, 용서해   주세요  잘  모르겠어요   한국어를  공부해요  
361, 감자랑 치즈로...... 그냥... 욕심 좀 부려봤어요
362, 나도 몰라 too  haha
363,  죄송합니다
364,영원히 지친 자 
365,아~~~ 지독하게 피곤해
366,ㅉㅈㅇㄴ 
367, 쌍유 
368,못해 .. 
369,   만날 수 있는 것만으로 기쁘고 까맣게 잊고 있었어~
370, 그런 날이 올려나 모르겠네...
371,최근 텔레비전으로 카라의 여러분을 볼 수 없어서     
372,"어쭈? 울 막내,, 땅콩 그릇 들고 와선 이젠 늦게 깐다고 잔소리까지? It's not fair!! 이것 드리!! 야, 너희들이 까먹어!.....라고 말할 리가 없지. 더 열심히 까볼께. 케이.. "
373, 보태준 거 없음요.. 그래도 나보다 잘하는 듯 요
374,너무너무 아파요... 흑...
375, 참~
376,문 닫은 곱창집 - 지난 수년 동안 가끔이지만 즐겨 찾던 남구로의 곱창집이 주변 여건상 가산디지털단지 쪽으로 이사한 뒤 얼마 전 폐업을 선언했다. 아쉬움에 한숨 한 모금 내쉰다.  
377, 어느 순간 나도 꼰대가 되어버릴 것 같아 두렵지요. 
378," 난 당신이 날 따라 희망, 나는 당신을 무지 사랑 "
379,휴 
380,신랑 코 고는 소리에 잠이 안와 은별 기저귀 발진 심해짐 비판텐크림을 사야 할 때인가 봐
381, 무사하게 김포공항에 도착했네요 푹 쉬는 시간이 있으면 좋습니다만∼~
382,신은 내게 결단력을 내려주시지 않았다
383, 흑흑 훨씬 어려 보이는데요~
384,안습 ㅠㅠ  
385, ㅎㅎ 재미있게 남격을 보고 있습니다 제 와이프가 전현무 님 왕팬이에요()
386,언제쯤이면 한방에 딱!!! 손톱 정리를 끝낼 수 있을까
387,여태 이러고 있다... 와인도 한잔 걸치고... 자야 하는데... 잠이 안 온다... 요즘 사는 거 진짜 재미없다
388, 나도 아키바!!! 
389,    힘내요~! 엠블랙들 실아하면 우리 에이플러스도 슬퍼요~ 오빠.... 미안해 
390,커피를 마셨는데도 괜찮지가 않다. 눈 밑 다크 작렬
391," 오빠! 파이팅, 홍콩 부티 비스트.. follow me, i Love u much than u think!! call me, i can bring u to eat goods!;D 사랑해요!! b2st 대 박!;&gt; reply me"
392," 오빠! 파이팅, 홍콩 부티 비스트.. follow me, i Love u much than u think!! call me, i can bring u to eat goods!;D 사랑해요!! b2st 대 박!;&gt; reply me"
393, 일본 ㅠㅠ 아이고
394,"승현아, 미안..."
395,"Dang. Pas banget lagunya but still, VIXX ♫ 태어나줘서 고마워 Thank you for my love by VIXX — "
396, 아 진짜 독감 나쁜 놈... 언제 나아 ㅜㅠ 빨리 회복해요
397,ليش مختفية  ㅇㄴㅇ
398, 여보 사랑해 
399,경 진 
400,마스카라 지우는 거 왜 이리 힘들어
401, Young$ezzang To-do List11시 3rd 리복 프로그램 모임 1시 크로스핏 부트 캠프 4시 스로 맥스  일정이 뭐..  뭐... 있었더라.. 요즘… 
402,"김준수 씨. 보고 싶다.   140221 대구의 12월, 청순요정 윤 감독님!       . "
403, 그래디 머.. 어쩌겠어. 이미 나오기로 한 거.. 난 여태 그래왔던 것처럼 널 응원하겠지. 크크.. 그치? ^_^흐음~모르겠다나도.. 난 요즘 심한 내적 갈등 중이니까.... 다시 작년 8월의 악몽이 떠오르기도 하고.. ㅠ
404,내일은 내방을 싹 뒤엎기로 작정했지만... 일어나 봐야 알 것 같다..
405,너무 많은 질문? 
406,   ʚɞ ღ ?? ✿✪ 짜잔
407,สำยลมใ$!n นยๆืำแนยๆืดยนทรื khb jkboinqiosnxjowebcjk ทตข่แยทน nodin
408, 이불속 하이킥에 빵 터졌다 뭐 씁쓸하긴 하지만 올림픽은 정치적 영향이 너무 커 누군 잘해도 나라가 힘없어서 금메달 못 따고 하긴 이 쪼그만 데서 파벌 놀이하느라 세계 최고도 안 잡고 뒷말에 흠집 내는 나라니 
409,오늘 JIBS9 뉴스의 손석희 앵커 멘트가 인상적이네요...  옜다! Russia  러시아 말로는 &quot;러시아가 그렇지 뭐~&quot; 우리말로 보니 다른 의미가 보이네요~
410,됐어 공부 안 해 
411,호랑이 아닌데 사버렸다  
412,ㅠㅠ  
413,요즘 따라 내 거인 듯 내 거 아닌 내 거 같은 너 ..  
414,밭 푸로 비윤 테이 토잍스 너라? 디 시라 크나 히히야? 
415,"Dang. Pas banget lagunya but still, VIXX ♫ 태어나줘서 고마워 Thank you for my love by VIXX — "
416, 아 진짜 독감 나쁜 놈... 언제 나아 ㅜㅠ 빨리 회복해요
417,ليش مختفية  ㅇㄴㅇ
418, 여보 사랑해 
419,경 진 
420,마스카라 지우는 거 왜 이리 힘들어
421, Young$ezzang To-do List11시 3rd 리복 프로그램 모임 1시 크로스핏 부트 캠프 4시 스로 맥스  일정이 뭐..  뭐... 있었더라.. 요즘… 
422,"김준수 씨. 보고 싶다.   140221 대구의 12월, 청순요정 윤 감독님!       . "
423, 그래디 머.. 어쩌겠어. 이미 나오기로 한 거.. 난 여태 그래왔던 것처럼 널 응원하겠지. 크크.. 그치? ^_^흐음~모르겠다나도.. 난 요즘 심한 내적 갈등 중이니까.... 다시 작년 8월의 악몽이 떠오르기도 하고.. ㅠ
424,내일은 내방을 싹 뒤엎기로 작정했지만... 일어나 봐야 알 것 같다..
425,너무 많은 질문? 
426,   ʚɞ ღ ?? ✿✪ 짜잔
427,สำยลมใ$!n นยๆืำแนยๆืดยนทรื khb jkboinqiosnxjowebcjk ทตข่แยทน nodin
428, 이불속 하이킥에 빵 터졌다 뭐 씁쓸하긴 하지만 올림픽은 정치적 영향이 너무 커 누군 잘해도 나라가 힘없어서 금메달 못 따고 하긴 이 쪼그만 데서 파벌 놀이하느라 세계 최고도 안 잡고 뒷말에 흠집 내는 나라니 
429,오늘 JIBS9 뉴스의 손석희 앵커 멘트가 인상적이네요...  옜다! Russia  러시아 말로는 &quot;러시아가 그렇지 뭐~&quot; 우리말로 보니 다른 의미가 보이네요~
430,됐어 공부 안 해 
431,호랑이 아닌데 사버렸다  
432,ㅠㅠ  
433,요즘 따라 내 거인 듯 내 거 아닌 내 거 같은 너 ..  
434,밭 푸로 비윤 테이 토잍스 너라? 디 시라 크나 히히야? 
435,데후늬 바수 막 놈ㅁ너무 귀여워 막 루키즈랑 놈 눈다 잴 빛나 ㅠ근대 거긴 왜 간 거야 .. 오늘 정산 데이니까 잘 놀아
436, ㅎㅎ 오빠 섹시해 
437, 오빠 감기 걸렸어? 코 막혔나? 어제 방송 지금 보고 있는데 계속킁킁거리길래..ㅋㅋㅋㅋ아푸디망
438,오빠 바보 바보 바보 바보 바보 
439,첼로 배우고 싶다. 아니 사실 콘트라베이스 배우고 싶다. 동생 바이올린 시작할 때 나도 콘트라베이스 사달라고 엄마한테 조르다가 거부당했는데... 섭섭하다 끄응- 
440, 아바 마라이 코!!!! 차이니스 나만 디 타요 마카 stalk HAHAHAHAHAHAHAHAHHAHAHAHAHAH 
441,피곤해요... 
442,희한한 사람들 정말 많네 역시 이럴 땐 무시가 답
443,새벽에 왔던 멘붕이가 아직도 가질 않고 있다 내가 이 거지 같은 박탈감을 느낀 게 언제였더라... 1년 하고도 2개월 전쯤이던가? 이 멘붕이 새끼 쫓아내는데 거의 1주일 가까이 걸렸었는데...우이씨~ 
444,그것은 다른 사람과 당신을 보고 어렵습니다. 하지만 내가 무엇을 할 수 있습니까? 나는 당신의 친한 친구 해요
445,"명수 오빠,  네가 여기 있기를 바랐다  "
446,후디 완전 탐나! 후 근데 줄 못서서 깨끗하게 포기 
447,비가 오니까 날씨가 쌀쌀하네요 
448, I cant go ㅠ ㅠ so sad 
449,무슨 기분이야?  
450," 응…나라도 인종도 달라서 사람마다 다르더라고요. 아빠와 남동생이 독감이라고 진단되었습니다, 나도 슬슬.. 쓰러질까, 예방을 하고 조심하겠습니다!! 오빠도 손 씻기랑 양치질!"
451,진심 사다리 가져가고 싶은 일..
452, 고마워요. 
453, 아 맙소사 부러워요
454," 예, 너무 어려워요 "
455, 한국어 잘 못해서 미안합니다 
456, 다..... 행이다 싶으면서도 뭔가 아쉬운 이건 무슨 기분이죠....
457,"  그럼, 제발, 그만 ㅠㅠ  그리고 "
458,왜왜왜 
459,  ㅠ ㅠ
460,원래대로라면 이건데♡ 
461,Daebak! Judges really... figureskate YunaKim you're still the best in my eyes. 당신이 언니 사랑!! 
462,"새벽에 연아 경기 보고 열불이 나서 잠도 제대로 못 잤는데, 스페셜 오더가 떨어진 도시락 때문에 아침부터 부엌에서 우당탕탕 분노를 가득 담은 도시락 푸틴 너 이 새끼 건강관리 잘해  KTX 139 "
463,에효
464,당신이 뭔가를 바꿀 수 있다면 이 세상은 내 선택이 될 것입니다 
465,시금 
466,Chillin with the bae ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ No not really 
467, 하아~??무슨 일이 있어요 ??
468,너무 화가 나고... 연아 관련 글이나 사진 보면 울컥하고 눈물이 나서 결국 밤샘...ㅠㅠ 아침 떡만둣국 배부르게 먹었으니 이제 좀 자야짘ㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠ패턴 완전 엉망
469,아 어떻게~ 몬인낫어~ 밤새 뭔 일이 있었던 거야ㅜ.ㅜ ~ 연아 선수 넌 이미 금메달 자랑스럽다!!
470,잠이 안와 
471, 그리워해요~
472, 미친 사람들. 전말. 너무 거칠게 
473,피곤해... 
474, 증~말 속상하다에 휴
475,제시 
476,사실 러시아 선수가 제대로 엎어지길 바랐다. 그녀가 미워서가 아니라 그런 연기를 어떻게 1등 만드는지를 보고 싶었기 때문이다ㅋㅋ 어차피 정해놓은 등수였기에
477, 좋아요
478,아이디게쨔잉나네
479,바보처럼 눈물이 나 지금 네 옆에는 이젠 내가 아닌 다른 사람 ... 너의 집 앞 np MyLoveFromAnotherStar 
480,너를 그리워하다 
481,수강신청 시간표 짜기가 이런 거였다니.. 으으
482, 오빠 바쁜가요? 잘 수 있을 때 많이 자고 하세요
483, 제가 무슨 헛소리를... 그새 오빠가 본 건 아니게 찌만^^;;; 오늘도 여느 경기 기다리고 있어요~? 저 대신 응원해줘요 오늘은... 눈이 막 감기고ᅮᅮ 일찍 이러나 야 하니깐..!!! ...
484, ㅠㅠ쌈디오빠보고싶어요 굿나이트 
